"","Program","Year","Period","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Fruit","Operation","Product Type","Product Details","Domain","Chemical_Info","Chemical_Product_Number","Value","CV (%)","Measurement","Acre_Info","Organic_Status","Fertilizer_Status"
"12028","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","NOVALURON","124002",0.119,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12029","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","PIPERONYL BUTOXIDE","67501",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12030","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","POTASSIUM SALTS","79021",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12031","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","PYRETHRINS","69001",0.137,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12032","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","PYRIPROXYFEN","129032",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12033","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","SPINETORAM","110007",0.083,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12034","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","SPINOSAD","110003",0.104,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12035","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","SPIROMESIFEN","24875",0.319,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12036","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","SPIROTETRAMAT","392201",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12037","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","SULFOXAFLOR","5210",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12038","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","THIAMETHOXAM","60109",0.086,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12039","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","ACIBENZOLAR-S-METHYL","61402",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12040","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12041","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12042","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","BT KURSTAKI SA-12","6518",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12043","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","CAPRIC ACID","128955",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12044","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","CAPRYLIC ACID","128919",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12045","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","CHLOROPICRIN","81501",256.687,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12046","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","DICHLOROPROPENE","29001",85.17,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12047","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","FLUTRIAFOL","128940",0.129,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12048","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","GLIOCLADIUM VIRENS","129000",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12049","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","IRON PHOSPHATE","34903",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12050","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","METALDEHYDE","53001",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12051","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","METAM-POTASSIUM","39002",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12052","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","METAM-SODIUM","39003",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12053","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","PAECILOMYCES FUMOSOR","115002",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12054","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","POTASSIUM SILICATE","72606",NA,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12055","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, OTHER","REYNOUTRIA SACHALINE","55809",0.307,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,NA
"12056","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","FERTILIZER",NA,NA,307,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,"(NITROGEN)"
"12057","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","FERTILIZER",NA,NA,172,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,"(PHOSPHATE)"
"12058","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","FERTILIZER",NA,NA,315,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,"(POTASH)"
"12059","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","FERTILIZER",NA,NA,91,NA,"MEASURED IN LB / ACRE / YEAR",NA,NA,"(SULFUR)"
"12060","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","AZOXYSTROBIN","128810",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12061","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12062","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",1.5,NA,"MEASURED IN NUMBER",NA,NA,NA
"12063","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BACILLUS PUMILUS","6485",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12064","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BACILLUS SUBTILIS","6479",2.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12065","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BLAD","30006",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12066","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BORAX DECAHYDRATE","11102",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12067","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","BOSCALID","128008",1.6,NA,"MEASURED IN NUMBER",NA,NA,NA
"12068","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","CAPTAN","81301",3.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12069","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","COPPER HYDROXIDE","23401",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12070","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","COPPER OCTANOATE","23306",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12071","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","CYFLUFENAMID","555550",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12072","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","CYPRODINIL","288202",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12073","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","DIFENOCONAZOLE","128847",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12074","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","FENHEXAMID","90209",1.7,NA,"MEASURED IN NUMBER",NA,NA,NA
"12075","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","FLUDIOXONIL","71503",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12076","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","FLUOPYRAM","80302",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12077","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","FLUXAPYROXAD","138009",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12078","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","FOSETYL-AL","123301",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12079","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","IPRODIONE","109801",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12080","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","ISOFETAMID","270000",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12081","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","MEFENOXAM","113502",1.5,NA,"MEASURED IN NUMBER",NA,NA,NA
"12082","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","MYCLOBUTANIL","128857",1.6,NA,"MEASURED IN NUMBER",NA,NA,NA
"12083","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","PENTHIOPYRAD","90112",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12084","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","POLYOXIN D ZINC SALT","230000",1.1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12085","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","POTASSIUM BICARBON.","73508",1.5,NA,"MEASURED IN NUMBER",NA,NA,NA
"12086","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","PROPICONAZOLE","122101",2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12087","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN","99100",1.8,NA,"MEASURED IN NUMBER",NA,NA,NA
"12088","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","PYRIMETHANIL","288201",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12089","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","QUINOLINE","55459",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12090","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","STREPTOMYCES LYDICUS","6327",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12091","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","SULFUR","77501",2.6,NA,"MEASURED IN NUMBER",NA,NA,NA
"12092","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","TETRACONAZOLE","120603",1.5,NA,"MEASURED IN NUMBER",NA,NA,NA
"12093","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","THIOPHANATE-METHYL","102001",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12094","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","THIRAM","79801",2.1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12095","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","TRIFLOXYSTROBIN","129112",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12096","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, FUNGICIDE","TRIFLUMIZOLE","128879",1.6,NA,"MEASURED IN NUMBER",NA,NA,NA
"12097","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","FLUMIOXAZIN","129034",1.1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12098","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","GLYPHOSATE ISO. SALT","103601",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12099","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","GLYPHOSATE POT. SALT","103613",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12100","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","NAPROPAMIDE","103001",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12101","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","OXYFLUORFEN","111601",1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12102","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","PENDIMETHALIN","108501",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12103","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, HERBICIDE","SULFENTRAZONE","129081",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12104","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","ABAMECTIN","122804",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12105","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","ACEQUINOCYL","6329",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12106","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","ACETAMIPRID","99050",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12107","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","AZADIRACHTIN","121701",1.9,NA,"MEASURED IN NUMBER",NA,NA,NA
"12108","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BIFENAZATE","586",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12109","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BIFENTHRIN","128825",1.7,NA,"MEASURED IN NUMBER",NA,NA,NA
"12110","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BT KURSTAK ABTS-1857","6523",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12111","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BT KURSTAKI ABTS-351","6522",2.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12112","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BT KURSTAKI SA-11","6519",1.1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12113","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BT SUB AIZAWAI GC-91","6426",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12114","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BUPROFEZIN","275100",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12115","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12116","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CARBARYL","56801",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12117","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CHLORANTRANILIPROLE","90100",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
"12118","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CHLORPYRIFOS","59101",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12119","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329",1.1,NA,"MEASURED IN NUMBER",NA,NA,NA
"12120","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CYANTRANILIPROLE","90098",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12121","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","CYFLUMETOFEN","138831",1.3,NA,"MEASURED IN NUMBER",NA,NA,NA
"12122","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","DIAZINON","57801",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12123","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","EMAMECTIN BENZOATE","122806",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12124","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","ETOXAZOLE","107091",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12125","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","FENBUTATIN-OXIDE","104601",NA,NA,"MEASURED IN NUMBER",NA,NA,NA
"12126","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","FENPROPATHRIN","127901",1.4,NA,"MEASURED IN NUMBER",NA,NA,NA
"12127","SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,NA,NA,NA,NA,"STRAWBERRIES",NA,"BEARING","APPLICATIONS","CHEMICAL, INSECTICIDE","FENPYROXIMATE","129131",1.2,NA,"MEASURED IN NUMBER",NA,NA,NA
